reference,translation,metric,score
"Como una forma de justificar el retraso, el ministro agregó que en la primera semana de clases “no se utilizan todos los útiles porque son días para la integración”.
","No obstante, Hacienda busca que, tras la reunión, manifestó que en horas de la visita al acta “fue un nuevo resultado del conteo, y hay un recorrido para pagar”.
",sacrebleu,3.0787460505623363
"Por otro lado, el ministro anunció que el próximo 21 de febrero, primer día oficial de clases, el presidente de la República lo acompañará en un acto oficial en la escuela básica del barrio San Francisco, que se inaugura este año lectivo.
","Explicó también, el ministro de enero, el día martes de transición, presidente de la República de la República, en la Escuela Básica de Curuguaty, inauguró hoy de varios años pero.
",chrf,34.91043105780191
"Por otro lado, el ministro anunció que el próximo 21 de febrero, primer día oficial de clases, el presidente de la República lo acompañará en un acto oficial en la escuela básica del barrio San Francisco, que se inaugura este año lectivo.
","Explicó también, el ministro de enero, el día martes de transición, presidente de la República de la República, en la Escuela Básica de Curuguaty, inauguró hoy de varios años pero.
",sacrebleu,9.286992863654003
"En el sitio, ambas autoridades realizarán un recorrido por las aulas y compartirán una jornada de lectura con los niños.
","En la ocasión fueron inauguradas los local de la escuela y permisionaris y una mesa de trabajo con altos estudios.
",chrf,22.3094373030873
"En el sitio, ambas autoridades realizarán un recorrido por las aulas y compartirán una jornada de lectura con los niños.
","En la ocasión fueron inauguradas los local de la escuela y permisionaris y una mesa de trabajo con altos estudios.
",sacrebleu,2.816631148743592
"Proponen ley que suspenda afiliación a funcionarios de altos cargos
","Tran responsabilidad para modificar la renuncia de los funcionarios de la petrolera.
",chrf,35.268759685358155
"Proponen ley que suspenda afiliación a funcionarios de altos cargos
","Tran responsabilidad para modificar la renuncia de los funcionarios de la petrolera.
",sacrebleu,6.178110636313396
"Los diputados Hugo Rubin y Ricardo González impulsan un proyecto de ley que busca suspender temporalmente la afiliación partidaria de funcionarios que ejercen altos cargos administrativos en instituciones públicas del Estado.
","El diputado Hugo Rubin como Óscar González Daher son los proyecto de la ley sobre el juicio político en las inmediaciones del amparo deportivo a los funcionarios que se presentan.
",chrf,35.782371227977364
"Los diputados Hugo Rubin y Ricardo González impulsan un proyecto de ley que busca suspender temporalmente la afiliación partidaria de funcionarios que ejercen altos cargos administrativos en instituciones públicas del Estado.
","El diputado Hugo Rubin como Óscar González Daher son los proyecto de la ley sobre el juicio político en las inmediaciones del amparo deportivo a los funcionarios que se presentan.
",sacrebleu,4.783919736828451
"El propósito de la ley, según los proyectistas, es evitar que estos altos funcionarios coaccionen a sus subordinados en época de elecciones partidarias.
","El comisario general en este sentido, según agentes, teniendo en escena los funcionarios del funcionario para ampliar los cinco puntos por las elecciones presidenciales.
",chrf,36.90467800786979
"El propósito de la ley, según los proyectistas, es evitar que estos altos funcionarios coaccionen a sus subordinados en época de elecciones partidarias.
","El comisario general en este sentido, según agentes, teniendo en escena los funcionarios del funcionario para ampliar los cinco puntos por las elecciones presidenciales.
",sacrebleu,4.042649040111612
"La intención es impedir que el funcionario sea utilizado como “instrumento político” dentro de las instituciones (operadores).
","No podemos permitir que los funcionarios de los funcionarios “del negocio político” fueron trasladados por marcas sobre la Carta Magna.
",chrf,32.925942721935705
"La intención es impedir que el funcionario sea utilizado como “instrumento político” dentro de las instituciones (operadores).
","No podemos permitir que los funcionarios de los funcionarios “del negocio político” fueron trasladados por marcas sobre la Carta Magna.
",sacrebleu,2.568331954752977
"En su exposición de motivos, argumentan que las instituciones estatales deberían mantenerse ajenas a los vaivenes políticos, y sin embargo en cada elección son las que más cambios e inestabilidad sufren.
","El comunicado, quien expresó que las instituciones educativas estarían obligados a asistir a los depresudarse, como fin de impulsar la actitud de concienciar sobre todo los espacios.
",chrf,30.479601294480524
"En su exposición de motivos, argumentan que las instituciones estatales deberían mantenerse ajenas a los vaivenes políticos, y sin embargo en cada elección son las que más cambios e inestabilidad sufren.
","El comunicado, quien expresó que las instituciones educativas estarían obligados a asistir a los depresudarse, como fin de impulsar la actitud de concienciar sobre todo los espacios.
",sacrebleu,5.890704659286566
"Entienden que cada época electoral deviene en una “parálisis estatal” de la actividad laboral, dándose paso a las actividades proselitistas, donde una “gran masa” de funcionarios es “acarreada” a actividades ajenas a sus funciones para participar en actos proselitistas de manera casi obligatoria, siendo sujetos de presión.
","Consulta a los casos de comunicación electoral que se encuentra desde el periodo abchos a los postulantes que se encargan del pago del cemento”, conformada por los recursos de los hechos punibles, que “cierntaría contra el derecho de voluntad de los médicos y evitar a los menos alejarse de Acta.
",chrf,22.92789581748632
"Entienden que cada época electoral deviene en una “parálisis estatal” de la actividad laboral, dándose paso a las actividades proselitistas, donde una “gran masa” de funcionarios es “acarreada” a actividades ajenas a sus funciones para participar en actos proselitistas de manera casi obligatoria, siendo sujetos de presión.
","Consulta a los casos de comunicación electoral que se encuentra desde el periodo abchos a los postulantes que se encargan del pago del cemento”, conformada por los recursos de los hechos punibles, que “cierntaría contra el derecho de voluntad de los médicos y evitar a los menos alejarse de Acta.
",sacrebleu,1.2780430106230567
"“Esto atenta contra la carrera administrativa estatal, limitando el progreso de los funcionarios y, en consecuencia, del Estado, aseveran igualmente.
","“Esto constituye un gesto patrimonial de la estatal, sino que no se les permite la falta de los funcionarios de todos los funcionarios del Estado.
",chrf,36.91423072529365
"“Esto atenta contra la carrera administrativa estatal, limitando el progreso de los funcionarios y, en consecuencia, del Estado, aseveran igualmente.
","“Esto constituye un gesto patrimonial de la estatal, sino que no se les permite la falta de los funcionarios de todos los funcionarios del Estado.
",sacrebleu,8.30109546282258
"El Art. 2º del proyecto establece, por ejemplo, que los funcionarios públicos afiliados a partidos o movimientos políticos recuperarán, automáticamente y de pleno derecho su condición de afiliados una vez que hayan cesado en sus funciones.
","El lunes. El mencionado caso existe casos ejemplares, de los funcionarios del sector a expresar los argumentos del partido y de los movimientos y senadores políticos políticos que modifican de cooperación con su colega.
",chrf,39.451833515867065
"El Art. 2º del proyecto establece, por ejemplo, que los funcionarios públicos afiliados a partidos o movimientos políticos recuperarán, automáticamente y de pleno derecho su condición de afiliados una vez que hayan cesado en sus funciones.
","El lunes. El mencionado caso existe casos ejemplares, de los funcionarios del sector a expresar los argumentos del partido y de los movimientos y senadores políticos políticos que modifican de cooperación con su colega.
",sacrebleu,3.5200129851775133
"Afirman que la reforma jubilatoria es inminente
","Aseguran que no ameritafolo en la matanza y que nos preocuparán
",chrf,19.845727319105404
"Afirman que la reforma jubilatoria es inminente
","Aseguran que no ameritafolo en la matanza y que nos preocuparán
",sacrebleu,4.456882760699063
"Independientemente al caso de los médicos, la Caja Fiscal sufre déficit y Hacienda ya anunció que está trabajando en una reforma, lo que implica modificar las condiciones de jubilación.
","El robo de por medio que se pretende inconvenientes, en los casos más que, la corrupción disponeron de endeudamiento, ingresenó la soberanía y Hacienda explicaba en los trámites sobre todo, en el marco legal de la mujer.
",chrf,28.897146565531727
"Independientemente al caso de los médicos, la Caja Fiscal sufre déficit y Hacienda ya anunció que está trabajando en una reforma, lo que implica modificar las condiciones de jubilación.
","El robo de por medio que se pretende inconvenientes, en los casos más que, la corrupción disponeron de endeudamiento, ingresenó la soberanía y Hacienda explicaba en los trámites sobre todo, en el marco legal de la mujer.
",sacrebleu,3.250804687495712
"Las manifestantes vistieron de negro, debido al luto que guardan por sus congéneres asesinadas.
","Los manifestantes están diferencias de esa planta, ellos fijado dentro de los secuestradores.
",chrf,30.43059097684628
"Las manifestantes vistieron de negro, debido al luto que guardan por sus congéneres asesinadas.
","Los manifestantes están diferencias de esa planta, ellos fijado dentro de los secuestradores.
",sacrebleu,3.4768108606699193
"En uno de los momentos más emotivos del acto, la conductora Menchi Barriocanal hizo mención de cada una de las mujeres asesinadas en manos de sus parejas o exparejas, mientras mujeres manifestantes subían al escenario con carteles en los que estaban escritos los nombres de las fallecidas.
","En ese sentido, manifestó que, evidentemente de Vroteccións se abran las casas de salida de uno de sus casas y los manifestantes afectados por sus familiares.
",chrf,22.963994293791657
"En uno de los momentos más emotivos del acto, la conductora Menchi Barriocanal hizo mención de cada una de las mujeres asesinadas en manos de sus parejas o exparejas, mientras mujeres manifestantes subían al escenario con carteles en los que estaban escritos los nombres de las fallecidas.
","En ese sentido, manifestó que, evidentemente de Vroteccións se abran las casas de salida de uno de sus casas y los manifestantes afectados por sus familiares.
",sacrebleu,2.4129849776442427
"La reconocida cantante nacional Andrea Valobra interpretó temas alusivos a la lucha por el fin de la violencia.
","De acuerdo a su madre, luego de firmó que el monte aéreo tuvo como tiempo la mujer en la que se refirió a la persona.
",chrf,17.487775010995623
"La reconocida cantante nacional Andrea Valobra interpretó temas alusivos a la lucha por el fin de la violencia.
","De acuerdo a su madre, luego de firmó que el monte aéreo tuvo como tiempo la mujer en la que se refirió a la persona.
",sacrebleu,3.652945772536268
"Mientras sonaban los acordes, las mujeres presentes encendieron velas en la explanada de la Catedral, como símbolo de cada una de las víctimas de feminicidio.
","Además, se dispuso una reunión rectora en el área Urbano con él se convirtió en la nómina de la sala de oficina de la Presidencia, en un centro de lucha.
",chrf,26.17152394307938
"Mientras sonaban los acordes, las mujeres presentes encendieron velas en la explanada de la Catedral, como símbolo de cada una de las víctimas de feminicidio.
","Además, se dispuso una reunión rectora en el área Urbano con él se convirtió en la nómina de la sala de oficina de la Presidencia, en un centro de lucha.
",sacrebleu,4.090688941829
"Exitoso festival de teatro en Ypacaraí
","Exrror al usuarios del colegio
",chrf,13.306333704640844
"Exitoso festival de teatro en Ypacaraí
","Exrror al usuarios del colegio
",sacrebleu,0.0
"Este miércoles se realizó el Festival de Teatro dentro del marco de la Edición 46°del Festival del Lago Ypacaraí.
","Este miércoles se realizó en el local del Centro de Rehabilitación del el Conservatorio R Superior del Pueblo.
",chrf,39.325109462112685
"Este miércoles se realizó el Festival de Teatro dentro del marco de la Edición 46°del Festival del Lago Ypacaraí.
","Este miércoles se realizó en el local del Centro de Rehabilitación del el Conservatorio R Superior del Pueblo.
",sacrebleu,14.726247088089767
"El taller de teatro de la Municipalidad de Itauguá se lució con la obra ""Tatati"".
","La feria de gestión se desarrolló en el próximo centro de Comunicación.
",chrf,17.190185898116624
"El taller de teatro de la Municipalidad de Itauguá se lució con la obra ""Tatati"".
","La feria de gestión se desarrolló en el próximo centro de Comunicación.
",sacrebleu,2.9737492414477473
"El Festival de Teatro en homenaje a Raquel Rojas se realizó en la tarde de este miércoles con gran éxito en el Club El Porvenir del distrito de Ypacaraí.
","El Festival de Info Poy Rojas Fue este sábado en el local de la tarde y fue nombrado en el Club céntrico de la ciudad de Luque.
",chrf,31.585229685862775
"El Festival de Teatro en homenaje a Raquel Rojas se realizó en la tarde de este miércoles con gran éxito en el Club El Porvenir del distrito de Ypacaraí.
","El Festival de Info Poy Rojas Fue este sábado en el local de la tarde y fue nombrado en el Club céntrico de la ciudad de Luque.
",sacrebleu,10.171726811667476
"El elenco del Taller Municipal de teatro de la ciudad de Itauguá, fue el más aplaudido con la obra ""Tatati"", cuyo guión estuvo a cargo del profesor Hugo Cabrera.
","La fiesta del Sesión de la Ordenón de la Costanera, de nombre de su po habitantes y de los tiempos, la instalación de lostras en la zona ""acá"""", de la visita, Cada Álvarez.
",chrf,19.287470960999293
"El elenco del Taller Municipal de teatro de la ciudad de Itauguá, fue el más aplaudido con la obra ""Tatati"", cuyo guión estuvo a cargo del profesor Hugo Cabrera.
","La fiesta del Sesión de la Ordenón de la Costanera, de nombre de su po habitantes y de los tiempos, la instalación de lostras en la zona ""acá"""", de la visita, Cada Álvarez.
",sacrebleu,3.261445761657491
"""Una estrategia, una manera de narrar la historia, es una forma de acercarnos con nuestras palabras al oído y a la vista, a la memoria y al pensamiento”, dijeron los directores de la obra cuando presentaron la obra que rememora la Guerra del Chaco (1932-1935).
","“La es fundamental de seguir trabajando en, algo, que, es la integración de los términos, como la integración de la historia, porque mucha gente debe ser un valor jurídico”, dijo este martes los directores de los Indios de la Guerra del Chaco (1932-1935).
",chrf,39.134658016428475
"""Una estrategia, una manera de narrar la historia, es una forma de acercarnos con nuestras palabras al oído y a la vista, a la memoria y al pensamiento”, dijeron los directores de la obra cuando presentaron la obra que rememora la Guerra del Chaco (1932-1935).
","“La es fundamental de seguir trabajando en, algo, que, es la integración de los términos, como la integración de la historia, porque mucha gente debe ser un valor jurídico”, dijo este martes los directores de los Indios de la Guerra del Chaco (1932-1935).
",sacrebleu,23.805595465062698
"San Bernardino fue sede de la elaboración de un sándwich que midió 25,20 metros y pesó 1.233 kilos.
","San Bernardino 12s a la sede de sachto nació por la entrada de San Lorenzo ojó entre los 1s metros.
",chrf,32.890886078725
"San Bernardino fue sede de la elaboración de un sándwich que midió 25,20 metros y pesó 1.233 kilos.
","San Bernardino 12s a la sede de sachto nació por la entrada de San Lorenzo ojó entre los 1s metros.
",sacrebleu,6.108557268562174
"El gran sándwich de 25,20 metros y 1.233 kilos fue realizado por 32 personas, quienes trabajaron intensamente por unos 50 minutos agregando todos los ingredientes.
","En el primer edificioso José, el día de los Jesuitas y el Lic. Mahoma empezó a unos 60 días de edad, instalaciones de viviendas evadas.
",chrf,16.16810320394445
"El gran sándwich de 25,20 metros y 1.233 kilos fue realizado por 32 personas, quienes trabajaron intensamente por unos 50 minutos agregando todos los ingredientes.
","En el primer edificioso José, el día de los Jesuitas y el Lic. Mahoma empezó a unos 60 días de edad, instalaciones de viviendas evadas.
",sacrebleu,2.01381482546679
"Algunos de ellos fueron: milanesas de carne y pollo, hamburguesas, huevos, lechuga, arvejas, cebollas, aceitunas, choclo, tomates, mayonesa y ketchup, entre otros.
","Los días dieron a sentar además los pájarosnales, y mientras se encuentran, y por los hijos, de lo que, quienes estaban correr, los reclusos, paratando amigos, embors, padres de bosque, zonas y fuegos.
",chrf,22.578612296941465
"Algunos de ellos fueron: milanesas de carne y pollo, hamburguesas, huevos, lechuga, arvejas, cebollas, aceitunas, choclo, tomates, mayonesa y ketchup, entre otros.
","Los días dieron a sentar además los pájarosnales, y mientras se encuentran, y por los hijos, de lo que, quienes estaban correr, los reclusos, paratando amigos, embors, padres de bosque, zonas y fuegos.
",sacrebleu,1.6485290968151483
"El evento se constituyó en una fiesta, donde además se repartieron tragos y bebidas para los mayores y gaseosas y productos lácteos para los niños, mientras observaban entusiasmados y emocionados la cuidadosa elaboración.
","Muchos de los se encuentran a la local, advierten que humana la zona de agua, quienes fueron beneficiados con la lucha y precipitaciones; por lo que el hombre acusa de la población del lugar se quedaron a las casas de agua potable, otros preparan varios puntos y sus animales.
",chrf,27.112872671870807
"El evento se constituyó en una fiesta, donde además se repartieron tragos y bebidas para los mayores y gaseosas y productos lácteos para los niños, mientras observaban entusiasmados y emocionados la cuidadosa elaboración.
","Muchos de los se encuentran a la local, advierten que humana la zona de agua, quienes fueron beneficiados con la lucha y precipitaciones; por lo que el hombre acusa de la población del lugar se quedaron a las casas de agua potable, otros preparan varios puntos y sus animales.
",sacrebleu,1.166688310633438
"Fue organizada por la firma “Tu Super” y contó con el apoyo de la municipalidad local.
","La realización del ""TJAS”, la Municipalidad local y la Municipalidad local.
",chrf,32.81681087316805
"Fue organizada por la firma “Tu Super” y contó con el apoyo de la municipalidad local.
","La realización del ""TJAS”, la Municipalidad local y la Municipalidad local.
",sacrebleu,5.764286672970132
"La Justicia vs. las chicanas de Víctor Bogado
","La justicia. Agr Víctor Bogado.
",chrf,43.50269834799481
"La Justicia vs. las chicanas de Víctor Bogado
","La justicia. Agr Víctor Bogado.
",sacrebleu,11.737849637633069
"El 24 de octubre de 2013 –está a punto de cumplirse cinco años–, el Ministerio Público imputó al senador Víctor Bogado (ANR) por los delitos de estafa y de cobro indebido de honorarios por valor de 71 millones de guaraníes, en calidad de autor y de cómplice, respectivamente.
","El 24 de diciembre pasado en su recorrido por parte de un año para renunciar de ser años–, que el Ministerio Público imputó a senador Víctor Bogado (ANR) para escrachar al dirigente y luego de su incremento en el terreno 87% de grandes salarios.
",chrf,38.809412470258295
"El 24 de octubre de 2013 –está a punto de cumplirse cinco años–, el Ministerio Público imputó al senador Víctor Bogado (ANR) por los delitos de estafa y de cobro indebido de honorarios por valor de 71 millones de guaraníes, en calidad de autor y de cómplice, respectivamente.
","El 24 de diciembre pasado en su recorrido por parte de un año para renunciar de ser años–, que el Ministerio Público imputó a senador Víctor Bogado (ANR) para escrachar al dirigente y luego de su incremento en el terreno 87% de grandes salarios.
",sacrebleu,17.81286047144641
"Desde entonces, ha venido impidiendo la apertura del juicio oral y público mediante reiteradas chicanas toleradas por la magistratura pese a que implican un evidente ejercicio abusivo del derecho a la defensa.
","Desde entonces, tras las madres o globos fueron los que ingresen al escenario el agua eléctrico a la Virgen Mónica Ana Concepción, que tiene los verse variedades de pago dentro del acuerdo.
",chrf,25.330324641241347
"Desde entonces, ha venido impidiendo la apertura del juicio oral y público mediante reiteradas chicanas toleradas por la magistratura pese a que implican un evidente ejercicio abusivo del derecho a la defensa.
","Desde entonces, tras las madres o globos fueron los que ingresen al escenario el agua eléctrico a la Virgen Mónica Ana Concepción, que tiene los verse variedades de pago dentro del acuerdo.
",sacrebleu,5.558947744927456
"Su empeño en entorpecer el proceso responde, evidentemente, a que se sabe culpable de los hechos punibles que se le atribuyen y que se resumen en haberse valido del dinero público para abonar el salario de la niñera de sus hijos, contratada por Itaipú Binacional y comisionada en 2013, a pedido suyo, a la Cámara de Diputados que presidía, y donde –cosa rara– ¡ella ya era funcionaria!
","Además de esos cargos no son dispuestos en falta de que se observa la falta de peaje del país para pedir el descubierto el Impuesto a la cual pidió el descaro de beneficios de la Itaipú Binacional y planea en su pleno frente a la Cámara de Diputados que le pidió el hecho bueno como la Cámara de Diputados.
",chrf,31.355104673051187
"Su empeño en entorpecer el proceso responde, evidentemente, a que se sabe culpable de los hechos punibles que se le atribuyen y que se resumen en haberse valido del dinero público para abonar el salario de la niñera de sus hijos, contratada por Itaipú Binacional y comisionada en 2013, a pedido suyo, a la Cámara de Diputados que presidía, y donde –cosa rara– ¡ella ya era funcionaria!
","Además de esos cargos no son dispuestos en falta de que se observa la falta de peaje del país para pedir el descubierto el Impuesto a la cual pidió el descaro de beneficios de la Itaipú Binacional y planea en su pleno frente a la Cámara de Diputados que le pidió el hecho bueno como la Cámara de Diputados.
",sacrebleu,10.10656315485212
"Para mañana está fijada la audiencia preliminar en la que se debe resolver si hay motivos para enjuiciarlo.
","Mañana miércoles se realizará la nota hecha finalmente a las 20:00.
",chrf,15.895226686051695
"Para mañana está fijada la audiencia preliminar en la que se debe resolver si hay motivos para enjuiciarlo.
","Mañana miércoles se realizará la nota hecha finalmente a las 20:00.
",sacrebleu,2.6149826893840222
"Concejales opositores a la administración Zacarías, quienes pusieron a Kelembú como representante de la comuna esteña este lunes, presentaron un pedido de nulidad de la sesión de esta mañana.
","El concejal e concejal por la Corte Zacarías, se produjo el 6% de los directores de la comuna esteña esta mañana, el pedido de audiencia preliminar por la tarde de este miércoles.
",chrf,40.520791953043535
"Concejales opositores a la administración Zacarías, quienes pusieron a Kelembú como representante de la comuna esteña este lunes, presentaron un pedido de nulidad de la sesión de esta mañana.
","El concejal e concejal por la Corte Zacarías, se produjo el 6% de los directores de la comuna esteña esta mañana, el pedido de audiencia preliminar por la tarde de este miércoles.
",sacrebleu,10.96015488148204
"Opositores al clan Zacarías presentaron un pedido de nulidad de la sesión de la Junta Municipal en que el edil Celso “Kelembú” Miranda juró como presidente en lugar de Sandra McLeod, quien pretendía regresar a su cargo, sin embargo, eso no fue posible.
","Los parques Zacarías mont para llamar su juramento de una sesión de la Junta de la Honorción de la Junta Municipal y elopos de bonos”, como fue el “Cocho”, pasando por el presidente de Sandra McLeod Llanes, por los primeros pasos punibles a causa de la crecida de una a sus predecesores.
",chrf,41.02586200054231
"Opositores al clan Zacarías presentaron un pedido de nulidad de la sesión de la Junta Municipal en que el edil Celso “Kelembú” Miranda juró como presidente en lugar de Sandra McLeod, quien pretendía regresar a su cargo, sin embargo, eso no fue posible.
","Los parques Zacarías mont para llamar su juramento de una sesión de la Junta de la Honorción de la Junta Municipal y elopos de bonos”, como fue el “Cocho”, pasando por el presidente de Sandra McLeod Llanes, por los primeros pasos punibles a causa de la crecida de una a sus predecesores.
",sacrebleu,10.872954996472583
"Imputados, en acto con Cartes
","Imputación a imputado, en el TSJE
",chrf,32.66509181265829
"Imputados, en acto con Cartes
","Imputación a imputado, en el TSJE
",sacrebleu,13.134549472120788
"Varios políticos imputados participan del mitín en la seccional N° 5 de Lambaré, donde se encuentra el presidente de la República.
","Los políticos emplazan a los domicilios de la construcción de la ley contra la Justicia Electoral es el nombre ""San Cruz del Guairá, también del presidente de la República.
",chrf,44.16317650826442
"Varios políticos imputados participan del mitín en la seccional N° 5 de Lambaré, donde se encuentra el presidente de la República.
","Los políticos emplazan a los domicilios de la construcción de la ley contra la Justicia Electoral es el nombre ""San Cruz del Guairá, también del presidente de la República.
",sacrebleu,13.224925997033969
"Algunos, que antes despotricaban contra el presidente, hoy lo elogiaron.
","Muchos exigen el asado y otros otros.
",chrf,11.542633064190246
"Algunos, que antes despotricaban contra el presidente, hoy lo elogiaron.
","Muchos exigen el asado y otros otros.
",sacrebleu,3.515208856700362
"El diputado imputado por el caso ""Caseros de Oro"", José María Ibáñez, así como su colega Carlos Núñez Salinas, imputado por contrabando, acompañaron al presidente de la República, Horacio Cartes, en un acto proselitista en la seccional N° 5, de la ciudad de Lambaré, que tuvo lugar esta noche.
","El diputado imputado por presunto ""invachas de conducta"" de José María de la casa de su Vargas – Alegre fue absuelto, y su titular del vicepresidente Salinas, imputado por presunto narco, a la que integró el presidente de la bancada Horacio Cartes, en uno de los médicos académicas miembros de la Junta Municipal, en la fecha en Luque.
",chrf,43.68192826074192
"El diputado imputado por el caso ""Caseros de Oro"", José María Ibáñez, así como su colega Carlos Núñez Salinas, imputado por contrabando, acompañaron al presidente de la República, Horacio Cartes, en un acto proselitista en la seccional N° 5, de la ciudad de Lambaré, que tuvo lugar esta noche.
","El diputado imputado por presunto ""invachas de conducta"" de José María de la casa de su Vargas – Alegre fue absuelto, y su titular del vicepresidente Salinas, imputado por presunto narco, a la que integró el presidente de la bancada Horacio Cartes, en uno de los médicos académicas miembros de la Junta Municipal, en la fecha en Luque.
",sacrebleu,15.27143588840989
"La actividad, organizada por el candidato a vicepresidente diputado Hugo Velázquez y el senador Enrique Bacchetta, tuvo también como invitado al cuestionado Roberto Cárdenas, exintendente de Lambaré investigado por varios ilícitos bajo su administración.
","La actividad, el candidato a presidente por el liberal Hugo Velázquez junto al senador Enrique Bacchetta, y el senador Enrique Bacchetta, el responsable de Enrique Vargas, Horacio Cartes, por primera vez sobre los supuestos desaparecidos.
",chrf,41.54348382485662
"La actividad, organizada por el candidato a vicepresidente diputado Hugo Velázquez y el senador Enrique Bacchetta, tuvo también como invitado al cuestionado Roberto Cárdenas, exintendente de Lambaré investigado por varios ilícitos bajo su administración.
","La actividad, el candidato a presidente por el liberal Hugo Velázquez junto al senador Enrique Bacchetta, y el senador Enrique Bacchetta, el responsable de Enrique Vargas, Horacio Cartes, por primera vez sobre los supuestos desaparecidos.
",sacrebleu,20.090964374381702
"El candidato a presidente Mario Abdo Benítez no participó del evento porque se encuentra de gira por el departamento de Itapúa.
","El candidato del presidente Mario Abdo Benítez no llegó a este martes, en el departamento de Itapúa.
",chrf,58.896816844131294
"El candidato a presidente Mario Abdo Benítez no participó del evento porque se encuentra de gira por el departamento de Itapúa.
","El candidato del presidente Mario Abdo Benítez no llegó a este martes, en el departamento de Itapúa.
",sacrebleu,36.259672838536616
"A su momento de dirigir unas palabras, el senador Enrique Bacchetta dijo que “hay un dispositivo mediático contra el Partido Colorado”.
","Por otro, Charotti, el senador Enrique Bacchetta dijo que de ""un es jurisdicción contra el Partido Colorado"".
",chrf,52.7285057188833
"A su momento de dirigir unas palabras, el senador Enrique Bacchetta dijo que “hay un dispositivo mediático contra el Partido Colorado”.
","Por otro, Charotti, el senador Enrique Bacchetta dijo que de ""un es jurisdicción contra el Partido Colorado"".
",sacrebleu,32.99621265848142
